Remanei_Gene	Latens_Gene	dN	dS	dN/dS	ENC	dS_corrected
KAF1762340.1	OZG01778.1	0.00264181372449297	0.131460931816919	0.0200958086024533	45.484788638122	0.222635140472313
KAF1762341.1	OZG01777.1	0.0186072950422453	0.118840748715017	0.156573357568337	51.5996924069731	0.174081092266984
KAF1762342.1	OZG01776.1	1.32276588228807e-10	0.0285223724957967	4.63764324823613e-09	33.6327048516399	0.189344640397426
KAF1762343.1	OZG01775.1	0.0138310194563416	0.149665265939136	0.0924130216156248	53.0682751783701	0.196275570949955
KAF1762344.1	OZF81529.1	0.0105068482169357	0.113243868784707	0.0927807247287772	51.6384496097634	0.168256457959909
KAF1762346.1	OZF83576.1	0.0245126356311716	0.177986866476637	0.137721597758389	52.8982295413587	0.225596434470615
KAF1762347.1	OZF83577.1	0.0315745100196734	0.147715370920208	0.213752365938471	42.5937160643355	0.255878794091105
KAF1762348.1	OZF83573.1	0.0729132160713379	0.116163880701688	0.627675449811985	49.724863126747	0.182421546029147
KAF1762349.1	OZF83575.1	0.0468523239876066	0.211234439331703	0.221802487017915	51.0521899328736	0.269692148322567
KAF1762352.1	OZF85890.1	0.0238091661149336	0.0842302807184916	0.282667538465257	39.4751151455529	0.210719975072559
KAF1762362.1	OZF85893.1	0.00701753720435642	0.105625886834789	0.0664376642378651	44.5181412944936	0.202480540606174
KAF1762363.1	OZF96674.1	0.00224662390593405	0.1082074428873	0.0207621938564239	44.9785651548831	0.202356443468539
KAF1762364.1	OZF96677.1	0.0136067901154914	0.205194042296863	0.0663118186238851	45.9970497019374	0.29335797954641
KAF1762368.1	OZF96676.1	0.00499970631083974	0.114194086165814	0.0437825326924548	50.0650526101023	0.178452648405704
KAF1762369.1	OZF96682.1	0.011437882508675	0.175088099326173	0.0653264416753262	52.0995142050517	0.227391270071039
KAF1762370.1	OZF96681.1	0.00438921952912813	0.130793422288332	0.0335584118248101	46.287889095933	0.217248259289427
KAF1762373.1	OZF96693.1	0.00842120006061974	0.101461716916894	0.0829987932051005	44.6470431024747	0.197558886947788
KAF1762374.1	OZF96684.1	0.00691682701047715	0.0192764285712976	0.358823056091222	59.1124517975353	0.0303684923301894
KAF1762375.1	OZF96675.1	0.00754420911617156	0.110710436596191	0.0681436127263103	45.5586264044998	0.201450742047732
KAF1762376.1	OZF96701.1	0.00163707670244573	0.143339770937096	0.0114209524107873	44.0330078798199	0.243045282111808
KAF1762377.1	OZF96700.1	0.00249286466878426	0.128415244039716	0.0194125291543524	41.3141737047921	0.244097821113927
KAF1762378.1	OZF96703.1	0.0164623829538495	0.162887869569481	0.101065739255846	49.4699311994543	0.23064362707176
KAF1762379.1	OZF96702.1	0.00278535864332112	0.144274595074875	0.0193059536356736	45.0085966911831	0.238247117134939
KAF1762380.1	OZF96705.1	0.00851670250698096	0.166794740301737	0.0510609776517771	47.3523677906569	0.246994232122009
KAF1762381.1	OZF96704.1	0.0376481908408478	0.166008456412307	0.226784777441355	48.16276250235	0.241445712332997
KAF1762384.1	OZF96707.1	0.0574167792743941	0.102395996307119	0.560732658942859	51.7736804051898	0.156613909826846
KAF1762385.1	OZF96706.1	0.00633541126613023	0.108215545021198	0.0585443733142888	49.7794073899846	0.174152684258397
KAF1762386.1	OZF96699.1	1.30443758560941e-10	0.126758631109711	1.02907200416231e-09	49.4504728824578	0.194628734244321
KAF1762387.1	OZF96698.1	0.00244788320840756	0.103401735248171	0.0236735215567947	37.8810033907598	0.239259131682574
KAF1762388.1	OZF96708.1	0.0103216079624516	0.157747820178739	0.0654310655497908	53.2174284953969	0.203481634671249
KAF1762389.1	OZF96685.1	0.00536690596631492	0.181746252870081	0.0295296650223176	54.6622613180912	0.218989593969997
KAF1762390.1	OZF96686.1	0.00401014215076736	0.0994429851734857	0.0403260435491892	51.1737515283759	0.157186344742077
KAF1762392.1	OZF96713.1	0.00338523453225019	0.0804981329704839	0.042053578230087	46.1178006532929	0.167952484499448
KAF1762393.1	OZF96714.1	0.0371362390441125	0.110084166056035	0.337344055685623	43.5519825867886	0.212616393503727
KAF1762394.1	OZF96715.1	0.00836072252294886	0.113941366681457	0.0733774112638363	47.5966435672849	0.192705386556921
KAF1762395.1	OZF96710.1	0.0121971692699723	0.0752470225536949	0.162095041850574	41.7910582820568	0.188127216022685
KAF1762396.1	OZF96711.1	0.00231590618237025	0.129404541365492	0.017896637613584	56.5158690051076	0.155755268109118
KAF1762397.1	OZF96712.1	1.31404443006452e-10	0.0661876692341901	1.98533117311485e-09	45.6133249607013	0.156606541902127
KAF1762398.1	OZF96691.1	0.00176232118043729	0.149178329919148	0.0118135199756723	46.2042448560606	0.236124697277199
KAF1762399.1	OZF96690.1	0.00108675684939387	0.137757178177426	0.00788893082576194	45.7692822731002	0.227259577056489
KAF1762400.1	OZF96697.1	0.00742660935473243	0.142187607459563	0.0522310592844352	44.4596973401067	0.239385703622266
KAF1762401.1	OZF96696.1	0.00664264570123886	0.117910849558169	0.0563361703026475	47.4768201946039	0.197379004293791
KAF1762402.1	OZF96695.1	0.00291102605328779	0.0937064304786104	0.0310653819425153	52.024065367281	0.146452971791706
KAF1762403.1	OZF96694.1	0.0496991381024634	0.155476433342673	0.319657050486394	47.8803865588056	0.232573054553046
KAF1762404.1	OZF96689.1	0.00387466749726376	0.153714055431593	0.0252069824479265	48.3422514016609	0.228096555604817
KAF1762405.1	OZF81120.1	0.0182409024580407	0.153736287893244	0.118650597773685	43.4185631413747	0.257052546706744
KAF1762406.1	OZF81119.1	0.00111669987945452	0.152172341423881	0.00733838928287182	43.523784430575	0.254870273644673
KAF1762408.1	OZG08951.1	0.00842727980719107	0.0924675632375656	0.0911376866884649	48.4166077974337	0.166413112512414
KAF1762410.1	OZG08950.1	0.00493434273788251	0.107107752992123	0.0460689595294318	44.4931456294952	0.204109292289133
KAF1762411.1	OZG08953.1	0.00575137587264697	0.103810265973593	0.0554027659856879	47.9192658703563	0.180678415242396
KAF1762412.1	OZG08952.1	0.0182260019378304	0.0982393546559847	0.185526482758914	52.2512075214856	0.149651108728426
KAF1762413.1	OZG09004.1	0.0033402077130527	0.130679363045455	0.0255603305312319	46.4748628804997	0.216035459819972
KAF1762414.1	OZG09005.1	1.29708262875493e-10	0.116125928035329	1.11696212094884e-09	50.8124485905262	0.175992462640017
KAF1762415.1	OZG09003.1	0.00152457678962761	0.115407133734419	0.013210420710526	44.7904540335382	0.210661558033574
KAF1762416.1	OZG08999.1	0.00473235400294482	0.112526266273741	0.0420555498698634	55.0701889479928	0.147372445132198
KAF1762417.1	OZG09001.1	1.31615381446117e-10	0.0963903334043365	1.36544170766605e-09	54.045135833873	0.137260175384732
KAF1762418.1	OZG08996.1	0.022041850666331	0.144466456527307	0.152574176706304	47.076584988436	0.226286569437863
KAF1762419.1	OZG08997.1	0.000444090710387299	0.110325148434987	0.00402528994238331	46.6257777160602	0.194794403233222
KAF1762420.1	OZG08994.1	0.0211847162936274	0.135299381787366	0.156576593431306	49.1290340592826	0.205058400880035
KAF1762421.1	OZG08995.1	0.00260082851309174	0.118837315322878	0.0218856215829628	49.4230079780238	0.1868688143205
KAF1762422.1	OZG09009.1	0.0140272512596793	0.172999522286217	0.0810826011211296	44.9120736211409	0.267539256376
KAF1762423.1	OZG09017.1	0.03875146326483	0.148574520848263	0.260821728002788	45.1220794128556	0.241880168503381
KAF1762424.1	OZG09016.1	0.00329957736048427	0.144081911960261	0.0229007049919932	49.4796362401819	0.211780638373007
KAF1762425.1	OZG09014.1	0.00401192760911508	0.202326622582012	0.0198289654515874	50.0031558821555	0.266948917229878
KAF1762426.1	OZG09015.1	0.0248164015845111	0.164533439671017	0.150828923495012	52.9654445791104	0.21174802252855
KAF1762431.1	OZG09011.1	0.0114083897214892	0.171812964328882	0.0664000517426112	44.4899998765051	0.268832989454593
KAF1762432.1	OZG09010.1	0.00426389060081424	0.139338424080805	0.0306009676005919	43.4184556775023	0.242655314399303
KAF1762433.1	OZG08975.1	0.093542654498632	0.14198758972559	0.658808665457423	48.7713718597224	0.213848389274243
KAF1762434.1	OZG08977.1	0.00832792354333537	0.161164745158921	0.051673357812364	49.3604333498474	0.229563960204543
KAF1762435.1	OZG08978.1	0.0364989966737473	0.124532325940731	0.293088532620183	55.1877473102792	0.158687680136714
KAF1762436.1	OZG08979.1	0.00091082580173042	0.119906999910909	0.007596101999109	51.3055961418812	0.176875582518912
KAF1762437.1	OZG08980.1	1.26441199287865e-10	0.0858661946170047	1.4725375900474e-09	32.4512798257424	0.253631035797819
KAF1762438.1	OZG08981.1	0.00940131299099196	0.193830782299579	0.0485026830076017	40.0065059999043	0.317197790181502
KAF1762439.1	OZG08982.1	0.0213294579356064	0.140479546219161	0.151833192159736	47.3231513747329	0.220850726554626
KAF1762440.1	OZG08983.1	0.0126061090188893	0.172024942665725	0.0732807046672596	50.2571039010768	0.235154927017281
KAF1762442.1	OZG08993.1	0.00723368523326697	0.158265307577398	0.0457060700414678	52.2877849192569	0.209462116766479
KAF1762443.1	OZG08992.1	0.00844054156775247	0.153370864066505	0.0550335399042444	49.1880018741179	0.222783362333364
KAF1762444.1	OZG08985.1	0.00517707769886592	0.0949050212317231	0.0545500926260309	45.7363498525586	0.184600945504154
KAF1762445.1	OZG08984.1	0.0207415408914934	0.132508506961056	0.156529881493491	53.5264091526318	0.176426615160164
KAF1762446.1	OZG08987.1	0.0438867755612554	0.169440666004449	0.259009696999793	50.213367304645	0.23282766584074
KAF1762447.1	OZG08986.1	0.00545146372107662	0.157086928324508	0.0347034841104988	44.4764137605414	0.254186791445511
KAF1762448.1	OZG08989.1	0.00787960690238638	0.13743570306531	0.0573330417543827	46.9736913782518	0.219860464102496
KAF1762449.1	OZG08988.1	0.00340516531008946	0.128011023186425	0.0266005631806446	46.8562419802902	0.211125968563769
KAF1762451.1	OZG08991.1	1.29474854650397e-10	0.151758571118448	8.53163374537455e-10	52.4890254754679	0.201772802253389
KAF1762452.1	OZG08990.1	0.0282745873624938	0.131072553419518	0.215717071384096	48.9711875541224	0.201759148028971
KAF1762453.1	OZG08964.1	0.00291747201680031	0.0698596476544375	0.0417619056888415	49.2493627926898	0.138911562164964
KAF1762454.1	OZG08956.1	0.00551448101305415	0.187906227226297	0.0293469838357885	45.1783692437901	0.280881091067319
KAF1762455.1	OZG08957.1	0.0162410646581948	0.092710000655109	0.175181367095587	41.2621285019436	0.208698418241147
KAF1762456.1	OZG08954.1	0.0165258327140743	0.137440960053356	0.120239502893888	48.9333977172879	0.208349624371577
KAF1762457.1	OZG08955.1	0.0314511955025009	0.125348750693449	0.250909525053165	44.4390033369838	0.222668453923864
KAF1762458.1	OZG08961.1	0.00103788227892354	0.1363679623517	0.00761089526473077	43.8793178575756	0.236976623720728
KAF1762459.1	OZG08962.1	0.0106331075230877	0.173905009074444	0.0611431929400949	45.5139307242377	0.264907966009304
KAF1762460.1	OZG08958.1	0.0121291678081456	0.11386186791266	0.106525283929555	47.7054371600371	0.191986568767932
KAF1762461.1	OZG08959.1	0.00614670675516121	0.159904580909818	0.0384398415616859	55.3944453677611	0.192845286372893
KAF1762462.1	OZG08966.1	0.01554714881437	0.125681626428902	0.123702638612534	45.3289718598752	0.217771483032657
KAF1762463.1	OZG08965.1	0.00111143789922913	0.110171822024879	0.0100882229121902	46.870255867798	0.193204415633116
KAF1762464.1	OZG08970.1	1.29664499388958e-10	0.092881481755284	1.39602100374094e-09	46.766796758404	0.176522046612329
KAF1762465.1	OZG08969.1	0.00673161574772486	0.122781642056089	0.0548259139965707	48.4532024351643	0.196512145137992
KAF1762466.1	OZG08968.1	0.0119136363865434	0.0761301433969026	0.15649039729811	50.0455993165705	0.140503021749035
KAF1762468.1	OZG08967.1	1.31674022388587e-10	0.0396361023184841	3.32207292560098e-09	33.3691989028075	0.20200684711807
KAF1762469.1	OZG08973.1	0.017094731299187	0.0565247752841102	0.302429000615462	60.672040215312	0.0584520112812419
KAF1762470.1	OZG08971.1	0.0544317436398102	0.11206780503319	0.485703665059644	52.7078991390189	0.160795838216694
KAF1762472.1	OZG16638.1	0.033641884327621	0.1817485671868	0.185101235450423	47.1232580102414	0.263294408885097
KAF1762473.1	OZG16639.1	0.0473187538681625	0.233475624404997	0.202671066792315	41.1178514069547	0.350311877683112
KAF1762474.1	OZG16632.1	0.00726753713822425	0.152295924564298	0.047719839903897	48.0609251357037	0.228331621659843
KAF1762475.1	OZG16633.1	0.00797139505417873	0.110830439907684	0.0719242390521821	54.3951034063973	0.149643718446194
KAF1762476.1	OZG16634.1	0.00339628076882962	0.111155701545591	0.0305542650678754	48.3001521579717	0.1857855953984
KAF1762477.1	OZG16635.1	0.0319008101024784	0.134041562547031	0.237991929490417	48.4666454729432	0.207693068424009
KAF1762478.1	OZG16681.1	0.0109303357179785	0.145268445004012	0.0752423261478199	50.1710867566055	0.208903903944025
KAF1762479.1	OZG16682.1	0.0095170568624551	0.200576096288767	0.0474486094731524	54.5640221394383	0.238396734027686
KAF1762482.1	OZG16678.1	0.00424007298302761	0.0729107912759432	0.0581542582219461	46.8184856938137	0.156247609205388
KAF1762483.1	OZG16680.1	0.00139227972676281	0.14700119653803	0.00947121356527613	39.8330017364871	0.271387791813668
KAF1762484.1	OZG16676.1	0.0056196057870244	0.100878010574261	0.055706945002524	48.6297992751099	0.173570752922034
KAF1762486.1	OZG16674.1	0.0159963808986053	0.233459117220143	0.0685189813491896	53.3467834902672	0.278432784846598
KAF1762487.1	OZG16675.1	0.082893365723892	0.19888985015525	0.416780271387337	50.1510216143104	0.262643220700052
KAF1762488.1	OZG16672.1	0.0194128884771966	0.102636211880735	0.189142682893974	58.3122778553451	0.118430449800471
KAF1762489.1	OZG16673.1	0.0958423310703736	0.152459213460048	0.628642434230379	49.6454998439759	0.219183252356914
KAF1762490.1	OZG16725.1	0.00339216104006474	0.0864811444628088	0.0392242847979833	48.4223011279072	0.16039323722273
KAF1762492.1	OZG16720.1	0.00421542617970616	0.130690331177858	0.0322550730548638	46.7494882679489	0.214432608340552
KAF1762493.1	OZG16723.1	0.00307566656229589	0.244169775856821	0.0125964262018221	50.1347050313779	0.308019029822231
KAF1762496.1	OZG16722.1	1.31884590570581e-10	0.0202691478129571	6.50666677196331e-09	39.8282450598194	0.144683695413632
KAF1762497.1	OZG16717.1	1.28687302883308e-10	0.0488402138455556	2.63486362468124e-09	53.2502768407561	0.0943809970074631
KAF1762498.1	OZG16716.1	0.0103710719720494	0.148389980363466	0.0698906485912765	49.7354892356353	0.214585201999609
KAF1762499.1	OZG16719.1	0.0609349680486493	0.227679377575378	0.267634990474601	48.9678495948292	0.29838558750234
KAF1762503.1	OZG16718.1	0.00611742342268331	0.126703094196218	0.0482815629838494	40.4606306769027	0.24740146566124
KAF1762506.1	OZG16640.1	0.0316611821757239	0.24326009295217	0.130153621958655	49.3563796593042	0.311683129267048
KAF1762507.1	OZG16641.1	0.0118915992009182	0.136450867921113	0.0871493115587446	46.6618823222404	0.220707956167407
KAF1762508.1	OZG16642.1	0.0017696371342529	0.152545539174205	0.0116007137529731	42.9610973978386	0.258550067981651
KAF1762510.1	OZG16643.1	0.00183035952210119	0.122444410821621	0.0149484938497331	52.7658360569359	0.1708319811832
KAF1762511.1	OZG16644.1	0.0457595506386194	0.146404217502102	0.312556232459373	48.8327217704804	0.217904497981179
KAF1762512.1	OZG16645.1	0.0603878639933851	0.0761028129895086	0.793503704018275	49.2837412513273	0.144952704550559
KAF1762515.1	OZG16648.1	0.000686045131431658	0.159556216179999	0.00429970795157058	47.7848219660553	0.237214416985793
KAF1762516.1	OZG16649.1	0.0274282215682943	0.166747418293472	0.164489632577226	44.3621065151407	0.264519001083639
KAF1762517.1	OZG16684.1	0.0538352949171014	0.182595481601266	0.294833664256061	44.4592468666005	0.2797962249445
KAF1762518.1	OZG16683.1	0.00926198410102739	0.0664298096908159	0.139425118694987	53.2707865531051	0.111850068758687
KAF1762519.1	OZG16691.1	0.0642347755122368	0.33245872982682	0.193211276316002	54.8889560997001	0.368369912644299
KAF1762520.1	OZG16690.1	0.0231297145808442	0.167877276969915	0.137777518186629	51.6000913774178	0.223115275996002
KAF1762521.1	OZG16689.1	0.00239025027827243	0.0614484432659633	0.0388984675808118	51.0377562766776	0.119990970771444
KAF1762522.1	OZG16688.1	1.31756981762905e-10	0.0230959637230686	5.70476224082844e-09	31.8369719959053	0.194470748007451
KAF1762523.1	OZG16687.1	0.0110968244258368	0.149085206186175	0.0744327670713306	48.4137612592016	0.223047482972152
KAF1762524.1	OZG16686.1	0.00317812526241297	0.141065584276015	0.0225294162195828	42.8082576569591	0.247968266650354
KAF1762525.1	OZG16685.1	0.0160872667278546	0.142142828836491	0.11317677338728	47.9917420899512	0.218585075949419
KAF1762527.1	OZG16728.1	0.0191225347101365	0.186030405834299	0.10279252267594	49.5184989533091	0.253500757845116
KAF1762528.1	OZG16729.1	0.00500115104842915	0.180436155210538	0.02771701182944	37.1925594136168	0.320339151369984
KAF1762530.1	OZG16726.1	0.0124809144341101	0.0729068006601103	0.171189989426307	41.4226744492007	0.187951779619849
KAF1762531.1	OZG16727.1	0.00732332101461076	0.134078084571226	0.0546198212633354	50.5807898685603	0.195305947756024
KAF1762533.1	OZF77304.1	0.449117892250444	7231.43017333347	6.21063719741919e-05	52.8764585911303	7231.47791083715
KAF1762536.1	OZG16666.1	0.00293858512570369	0.102881362721507	0.0285628518904657	43.823024894563	0.203820826310102
KAF1762537.1	OZG16665.1	0.00400075475015944	0.109987375965554	0.0363746722297692	48.6163102540468	0.182759385736264
KAF1762538.1	OZG16658.1	0.00527913868339667	0.0721357693821427	0.0731833697569673	49.3003576073404	0.140888015924063
KAF1762539.1	OZG16660.1	0.00324525294437376	0.128304310139479	0.0252934055048179	48.7507745736019	0.200286148404182
KAF1762540.1	OZG16659.1	0.00463778845878517	0.156498131955642	0.029634784778771	46.6794231591446	0.240652142526319
KAF1762541.1	OZG16662.1	0.00403828524561267	0.156094090492144	0.0258708400355228	43.9524048951813	0.256273260269905
KAF1762542.1	OZG16661.1	0.00650739344830458	0.127054572399985	0.0512173102107528	41.8757459622648	0.239437103797494
KAF1762543.1	OZG16664.1	0.0146080451078937	0.140647180470361	0.103863049789129	56.1200677263003	0.169323809680821
KAF1762544.1	OZG16663.1	0.00173379847831693	0.136826014544604	0.0126715558009016	43.4999939695352	0.239663749982268
KAF1762545.1	OZG16704.1	0.142267105989067	0.284509611570347	0.500043232999497	55.9262637694465	0.314325118105021
KAF1762546.1	OZG16699.1	0.00509090958589166	0.193818950393955	0.0262663149064831	50.1288127132268	0.257702830213441
KAF1762548.1	OZG16705.1	0.00447868749290374	0.125273368285825	0.0357513137404043	49.025460097176	0.195641033552376
KAF1762550.1	OZG16701.1	0.0125533080348678	0.0660355772854832	0.190099163979406	48.3644281070416	0.14028775738014
KAF1762551.1	OZG16702.1	0.000627659599331854	0.141096240287143	0.00444845020713885	46.0232479936049	0.229106224847603
KAF1762554.1	OZG16694.1	1.31747137148018e-10	0.210484694134702	6.25922648150869e-10	52.4931925180679	0.260474437893827
KAF1762555.1	OZG16695.1	0.00762004266502496	0.13053373973825	0.0583760388716733	54.3537855758139	0.169589820029114
KAF1762563.1	OZG16738.1	0.021517985905396	0.217191753261391	0.0990736783615311	50.6170185035925	0.278206721046139
KAF1762564.1	OZG16745.1	0.0516200389935964	0.133041209052485	0.38800037493069	50.1676039337891	0.196697134591809
KAF1762568.1	OZG16742.1	0.103536936685468	0.202719720920269	0.510739341073727	53.9412230853619	0.244200199932525
KAF1762569.1	OZG16667.1	0.00645843483283681	0.0747315104088871	0.0864218426404075	52.8806913032266	0.122444140806954
KAF1762571.1	OZG16654.1	0.00519804426547695	0.205718196706628	0.0252677903495811	52.2575993181378	0.25709238976955
KAF1762573.1	OZG16671.1	0.00627871168516405	0.142575510928364	0.0440377989479467	49.7615225437854	0.208617749391161
KAF1762575.1	OZG16670.1	0.10382443792688	0.251306666423539	0.413138415325202	49.448874863064	0.319186160223235
KAF1762577.1	OZG16650.1	0.00088463090469135	0.11337675075033	0.00780257767872902	41.0556102809715	0.230578760270818
KAF1762578.1	OZG16651.1	1.31880489374465e-10	0.0786632741007702	1.67651920012282e-09	48.5489578109442	0.151831076462226
KAF1762580.1	OZG16706.1	1.33450727454312e-10	0.13392450928908	9.96462321667016e-10	55.7723260729498	0.164644621460955
KAF1762581.1	OZG16713.1	0.0102907291835499	0.151930837635136	0.0677329852433462	40.6630741327214	0.271439562278647
KAF1762582.1	OZG16712.1	0.00747462130769097	0.119142492190239	0.0627368218532477	56.7415716365142	0.144166890962561
KAF1762583.1	OZG16715.1	0.0134070688717148	0.0913118614352467	0.146827243043582	45.0114471888214	0.185267632716969
KAF1762584.1	OZF89871.1	0.393996281017407	7.93561551590753	0.0496491142026239	53.3714014988398	7.98044451728368
KAF1762585.1	OZG16709.1	0.180478804334806	0.448999849534367	0.401957382662756	54.8349042777047	0.485228664640693
KAF1762586.1	OZG16708.1	0.0988713287857893	0.230799828604749	0.428385624822578	47.6878682369714	0.309027772182281
KAF1762594.1	OZF84256.1	0.010854364738915	0.224679559585385	0.0483104237828544	56.6480633905107	0.250253453954852
KAF1762596.1	OZF84255.1	0.0113069849579302	0.254638072131544	0.0444041413889163	48.5908764438712	0.327559542161722
KAF1762597.1	OZF83953.1	0.00964779812040964	0.212164659479613	0.0454731628918468	47.4271439866717	0.291924733470575
KAF1762598.1	OZF83952.1	1.30985815025882e-10	0.172305025832497	7.60197297745783e-10	52.2980447141378	0.223441543952549
KAF1762601.1	OZF83951.1	0.0132647353225865	0.0403088966208408	0.329077112860693	56.0774522780585	0.0692359529559668
KAF1762606.1	OZG13287.1	0.255238064374989	0.716903231749228	0.356028614562406	53.089944358585	0.763386199122665
KAF1762608.1	OZF92297.1	0.0016744976920175	0.0904917725229192	0.0185044191900804	42.6718812085272	0.198195862913881
KAF1762609.1	OZF92296.1	0.00235253127644937	0.277957525494775	0.00846363584602278	54.5638060719686	0.315779432941216
KAF1762610.1	OZF92299.1	0.013488984164586	0.129448286875815	0.104203651435933	54.013740886974	0.170502619377965
KAF1762611.1	OZF92298.1	0.00808096998023582	0.213112848724773	0.0379187366157921	54.1672244307633	0.253265244390859
KAF1762612.1	OZF92301.1	0.127606757595658	0.284065728348436	0.449215603506859	55.5166914574597	0.316288062000162
KAF1762613.1	OZF92300.1	0.0149209471922514	0.184397634162956	0.0809172376857362	60.8815803540959	0.185093520106933
KAF1762614.1	OZF92303.1	0.00185933061797299	0.198292514645994	0.00937670603094826	56.9691594179858	0.221979507475766
KAF1762615.1	OZF92302.1	0.00361812393500206	0.240500763617705	0.0150441265989216	56.3359319979666	0.267908879387574
KAF1762617.1	OZF92294.1	0.00595050555660549	0.233679646561095	0.025464372461081	56.1782069672099	0.262014624010704
KAF1762620.1	OZF92311.1	0.00554556605623655	0.301236557021593	0.0184093395272707	45.7344073227172	0.390943896454085
KAF1762622.1	OZF92319.1	0.00471637174636861	0.0407675443032715	0.11568937562889	51.9264237878382	0.0940878704994677
KAF1762623.1	OZF92320.1	0.0195459026211093	0.150218395187046	0.130116571920313	52.2103481322576	0.201870257008722
KAF1762624.1	OZF92317.1	1.27558738625475e-10	0.227108233623433	5.61664967360803e-10	55.7825041178023	0.257768535125415
KAF1762627.1	OZF92309.1	0.00554503858955573	0.173234972300831	0.0320087711846456	45.6086211471801	0.263681486646696
KAF1762628.1	OZF92307.1	0.00137587339418778	0.142834217218895	0.00963265960340049	46.8392805759844	0.226048835270957
KAF1762631.1	OZF83189.1	1.34217913303151e-10	0.211540019338005	6.34480008667737e-10	47.2703655551853	0.292221392374892
KAF1762632.1	OZF83188.1	0.0666259411775224	0.198530065050792	0.335596229016883	51.700316798172	0.253179095405343
KAF1762633.1	OZG01890.1	0.0299100155075865	0.223904944825055	0.133583541582595	43.6322778721462	0.32596532184606
KAF1762637.1	OZG01870.1	0.0882576434337114	0.306327125941387	0.288115664463221	56.1074353629311	0.335077988477244
KAF1762639.1	OZG01887.1	0.0440100483040041	0.27402044241754	0.160608631661661	48.1410783285067	0.349585124084771
KAF1762640.1	OZG01873.1	0.0400511843279222	0.233593643422421	0.171456653276713	52.076741893257	0.28603063429121
KAF1762641.1	OZG01874.1	0.0878159160534723	0.271364124287427	0.323609159037023	54.277066749197	0.310871038159776
KAF1762644.1	OZG01881.1	1.28767114233185e-10	0.163522556564974	7.87457809724377e-10	57.7913997424056	0.182377703462712
KAF1762645.1	OZG01883.1	0.150507298871218	0.322794195673217	0.46626395669018	53.5524981214579	0.366558993612357
KAF1762654.1	OZG01857.1	0.0447331636207181	0.206353285011805	0.21677950810504	54.3933401923323	0.245176924971975
KAF1762655.1	OZG01856.1	0.00901239224786799	0.0815804689782919	0.110472425088242	49.1428333327843	0.151258397468185
KAF1762657.1	OZG01865.1	0.00805684258674136	0.139289771045274	0.0578423133750621	39.9109376202464	0.263218380776153
KAF1762658.1	OZG01864.1	0.00282081717182565	0.140987646086141	0.0200075485344452	51.3934330686516	0.197440060264194
KAF1762659.1	OZG01863.1	0.00203422077406886	0.20987693090839	0.00969244578365206	51.8532057636022	0.263627518430928
KAF1762665.1	OZG01861.1	0.0638761364423686	0.192906622951325	0.331124641886898	61	0.192906622951325
KAF1762668.1	OZG01860.1	0.052975332639135	0.164824995972851	0.321403512413013	51.8918090853719	0.218348733391208
KAF1762671.1	OZG01858.1	0.135392953455185	0.258124275623344	0.52452623112733	48.8878996948853	0.329300306340332
KAF1762672.1	OZG01877.1	0.0114802487474073	0.160812530529335	0.0713890186891444	49.9478808657357	0.225759645494691
KAF1762684.1	OZG09884.1	0.00337534491942467	0.183605610827572	0.0183836697811732	57.2824946697428	0.205451307850509
KAF1762686.1	OZG17057.1	0.473860500348793	4555.28105657586	0.000104024426695855	50.6378267192484	4555.34194926542
KAF1762687.1	OZG09883.1	0.00676587975164559	0.157407051686937	0.0429833332060757	50.6266501912668	0.218365419436969
KAF1762688.1	OZG09882.1	0.0197879736656157	0.227525354992143	0.0869704111275818	58.1798617030944	0.244097728485611
KAF1762690.1	OZG09889.1	0.00232457547370215	0.167285137779617	0.0138958876117529	46.6960515949992	0.2513414323447
KAF1762691.1	OZG09888.1	0.0101932261690254	0.175201417126704	0.0581800440669597	53.7425475017481	0.217849401285531
KAF1762692.1	OZG09887.1	0.00452345490949166	0.151799728301071	0.0297988340303224	47.1393460202676	0.23325102977373
KAF1762693.1	OZG09886.1	0.00225125938939758	0.157472128267585	0.0142962403198878	52.7774641877541	0.205791366616099
KAF1762694.1	OZG09902.1	0.0694816781940282	0.185638365643333	0.374285121253025	51.277943669335	0.242769446347105
KAF1762695.1	OZG09904.1	1.28709349257534e-10	0.102332322244821	1.2577585110363e-09	47.4852907290702	0.181750700392884
KAF1762696.1	OZG09910.1	0.00525042391659779	0.174355094396888	0.0301133955090877	54.3638477856324	0.213352044715486
KAF1762697.1	OZG09911.1	1.30367939686586e-10	0.0604601013861074	2.15626399390296e-09	36.4240739873152	0.204879056044089
KAF1762698.1	OZG09908.1	0.00345428728350285	0.0652607327923135	0.0529305623106595	57.9062910531946	0.0834407277956784
KAF1762699.1	OZG09906.1	0.00993401370463299	0.12925953290818	0.0768532384508122	37.0215049283982	0.270167720486744
KAF1762700.1	OZG09909.1	0.0581902483020847	0.0350861675354246	1.65849542396824	44.6669210170189	0.131066526194174
KAF1762702.1	OZG09861.1	0.00165085444196508	0.127579463675976	0.0129398133084952	41.8664379627319	0.24001669297426
KAF1762703.1	OZG09905.1	1.31959472877188e-10	0.0722401619284214	1.82667742367381e-09	49.7037433230334	0.138621936515215
KAF1762704.1	OZG09871.1	0.0618707637977967	0.399442382391519	0.154892836927738	53.96522426262	0.440781819925688
